28,11,1,39668
27,11,0,39668
179,9,0,39669
4,33,0,39670
129,58,0,39671
70,57,0,39672
147,87,1,39674
116,167,1,39675
166,110,0,39676
63,112,0,39677
32,6,0,39678
27,10,0,39679
68,38,0,39681
125,38,0,39682
132,33,1,39683
113,54,0,39684
63,81,0,39685
112,91,0,39686
108,160,0,39688
46,114,1,39691
84,112,0,39691
73,126,0,39692
123,126,1,39693
15,18,0,39694
76,18,0,39695
126,25,1,39696
161,43,1,39697
79,42,0,39698
5,51,1,39698
145,51,0,39699
182,81,1,39700
105,68,1,39701
106,65,1,39702
143,160,1,39704
8,160,1,39705
146,93,0,39705
122,96,1,39706
128,148,1,39707
80,133,1,39708
146,128,0,39708
148,3,0,39711
120,22,1,39712
72,41,0,39713
64,36,1,39714
133,56,1,39715
151,47,1,39715
90,79,0,39716
87,80,1,39717
132,73,1,39718
149,72,1,39719
95,108,0,39719
42,134,0,39720
122,70,0,39724
118,76,1,39725
168,85,0,39726
95,55,1,39727
31,50,1,39728
155,41,1,39728
116,41,1,39729
143,111,0,39730
178,111,1,39731
20,14,0,39732
43,20,0,39732
161,54,0,39735
177,54,1,39735
93,109,0,39736
153,57,1,39736
150,57,1,39737
134,54,0,39738
101,77,1,39738
110,77,0,39739
55,138,0,39740
46,30,1,39743
107,160,0,39744
155,168,1,39744
157,168,1,39745
144,129,1,39746
133,129,1,39746
78,84,0,39747
129,132,0,39748
106,60,0,39749
140,91,1,39750
99,100,0,39751
50,19,1,39752
65,19,1,39754
162,19,1,39754
115,129,0,39754
127,42,1,39755
80,37,1,39757
17,120,1,39758
53,84,1,39760
31,54,1,39760
129,54,0,39761
53,113,1,39761
129,113,0,39762
36,104,1,39763
17,120,1,39764
31,84,1,39765
46,20,0,39765
132,85,1,39767
128,126,0,39768
165,126,0,39768
48,8,1,39770
111,8,0,39770
125,142,1,39771
136,142,0,39772
182,79,0,39772
136,140,0,39773
47,6,1,39774
132,113,0,39775
112,8,0,39775
85,101,1,39777
36,6,0,39779
76,13,1,39780
104,13,0,39780
41,31,0,39783
96,113,0,39783
154,152,0,39784
100,152,1,39785
65,1,0,39787
133,172,0,39789
93,123,1,39789
46,12,0,39790
44,95,0,39791
101,46,1,39792
149,46,1,39793
23,12,0,39794
45,36,1,39797
74,93,0,39798
63,93,1,39799
132,58,0,39799
110,39,1,39800
117,50,1,39801
144,117,1,39803
42,106,1,39805
149,106,1,39806
20,15,0,39806
44,6,1,39807
68,6,0,39808
103,12,0,39808
49,117,0,39809
52,43,1,39811
39,59,1,39812
170,59,0,39813
137,73,0,39814
171,106,0,39815
55,105,0,39816
72,108,0,39817
146,116,1,39818
144,108,1,39819
156,108,1,39820
113,101,0,39821
84,101,1,39821
155,169,1,39822
175,169,0,39822
81,169,1,39823
93,35,1,39824
123,66,0,39825
62,88,0,39825
55,63,1,39827
71,89,1,39828
159,118,0,39829
160,118,0,39830
92,84,1,39832
65,81,0,39834
180,85,0,39836
81,116,0,39837
130,79,0,39838
105,163,1,39839
25,12,0,39840
85,30,1,39841
116,132,0,39843
153,162,0,39844
151,138,0,39845
123,52,0,39846
156,52,0,39847
130,82,0,39848
162,63,1,39850
74,41,0,39851
167,41,1,39852
148,3,0,39853
148,3,1,39853
151,68,0,39854
153,4,1,39855
171,100,0,39858
45,98,1,39860
69,81,0,39861
134,165,0,39862
108,122,0,39863
58,86,0,39865
87,32,1,39867
123,104,0,39868
114,104,1,39869
126,151,0,39869
116,87,0,39870
146,74,0,39871
51,93,0,39872
170,63,0,39873
179,11,0,39876
113,49,0,39877
121,84,0,39878
85,84,1,39879
55,94,1,39879
54,94,1,39880
56,44,1,39880
176,44,1,39881
110,129,0,39881
11,22,0,39882
39,55,1,39883
108,100,0,39883
103,55,0,39884
151,125,1,39886
63,29,0,39887
141,55,0,39888
28,142,0,39890
160,61,1,39891
105,58,0,39892
152,170,1,39894
41,164,1,39896
37,164,1,39897
34,102,1,39897
157,69,0,39899
136,156,1,39900
97,156,1,39902
106,116,0,39902
113,110,1,39903
135,138,0,39904
145,112,0,39905
137,58,0,39906
61,37,1,39907
172,37,1,39908
86,112,0,39909
150,61,0,39909
60,67,1,39912
99,67,0,39913
90,137,1,39913
163,163,1,39914
99,43,1,39915
118,43,1,39916
59,33,1,39917
99,10,0,39918
52,42,1,39920
1,140,1,39921
2,140,1,39921
167,14,1,39921
103,73,1,39923
162,73,0,39924
46,133,1,39926
138,71,0,39927
174,4,0,39929
74,89,0,39930
60,82,0,39933
167,85,0,39934
22,90,1,39937
172,90,0,39938
87,96,1,39938
103,96,1,39939
110,16,0,39940
76,16,1,39941
178,59,0,39941
16,121,1,39942
114,107,0,39943
127,128,0,39944
121,22,1,39946
13,19,0,39947
2,39,0,39948
152,66,1,39949
179,13,0,39952
45,88,0,39952
175,58,0,39955
126,140,1,39957
2,140,1,39958
59,97,1,39959
59,97,0,39960
131,32,1,39962
172,3,0,39964
126,100,1,39966
19,100,1,39967
88,158,1,39967
122,124,1,39968
149,124,1,39969
41,7,1,39970
100,59,1,39970
74,40,0,39971
88,110,0,39975
124,57,1,39976
146,57,1,39977
36,124,0,39978
129,41,1,39978
67,119,1,39979
32,154,1,39980
60,56,1,39981
112,16,0,39981
133,148,0,39982
95,49,0,39984
131,54,0,39985
84,62,0,39986
69,125,1,39987
137,72,0,39989
46,28,1,39990
141,126,1,39991
120,45,1,39993
165,45,1,39993
154,25,1,39994
148,3,0,39994
137,100,1,39995
114,100,1,39996
73,91,0,39997
15,146,1,39997
92,146,1,39999
55,134,0,39999
29,82,0,40000
34,122,0,40003
181,131,1,40005
83,131,1,40007
42,10,0,40007
42,68,0,40009
170,101,1,40010
105,90,0,40012
73,125,0,40013
92,142,1,40014
159,55,0,40015
41,3,0,40016
174,90,0,40017
67,130,0,40021
39,48,0,40023
154,59,1,40026
44,20,1,40026
19,20,1,40027
52,78,1,40027
61,78,1,40028
132,78,0,40028
54,77,0,40029
37,29,0,40031
105,13,0,40032
151,149,1,40033
169,149,1,40034
173,2,0,40035
57,111,1,40035
38,5,0,40036
100,160,1,40037
44,160,1,40038
154,48,1,40039
11,89,1,40039
144,97,0,40041
43,29,0,40042
62,69,1,40043
150,43,0,40044
173,43,1,40045
140,72,0,40046
59,29,1,40046
116,166,1,40049
61,95,1,40050
4,130,1,40051
126,66,0,40052
91,66,1,40053
63,70,1,40053
66,118,1,40054
68,118,1,40055
15,17,0,40056
119,100,1,40057
50,84,0,40058
172,94,1,40061
30,37,1,40063
179,38,0,40065
2,38,0,40066
35,163,1,40067
85,127,1,40070
59,127,1,40071
118,127,1,40071
67,5,0,40072
162,5,1,40075
144,50,0,40075
115,87,0,40076
145,126,0,40077
48,35,0,40080
31,9,0,40082
40,9,1,40083
125,148,0,40084
40,3,0,40085
40,25,1,40086
40,25,0,40087
43,108,1,40087
44,108,1,40088
168,28,1,40088
56,85,0,40089
100,145,1,40089
128,145,0,40090
86,145,1,40091
134,137,0,40092
60,69,0,40094
47,101,0,40096
104,116,0,40097
69,108,0,40098
104,110,0,40099
168,62,0,40100
51,46,1,40102
115,139,1,40103
128,131,0,40104
70,108,0,40104
104,121,1,40105
19,16,0,40107
71,102,1,40107
109,9,0,40108
71,127,0,40109
146,123,1,40110
157,86,0,40111
42,86,1,40112
141,53,0,40112
38,100,1,40114
169,100,1,40115
125,100,1,40115
54,115,0,40116
169,151,1,40118
179,94,0,40119
120,103,1,40121
13,125,1,40124
120,125,1,40125
145,20,1,40126
55,30,1,40126
34,44,1,40127
150,39,1,40130
148,39,1,40131
138,139,0,40131
101,110,0,40132
73,85,1,40134
85,90,0,40135
183,56,1,40136
141,56,1,40137
71,72,1,40138
40,83,1,40138
131,116,0,40140
112,88,1,40141
87,93,1,40142
64,38,1,40143
113,88,0,40144
71,122,0,40145
71,117,1,40147
63,128,0,40147
67,143,1,40148
64,55,1,40149
63,149,1,40150
150,149,1,40150
59,37,0,40152
115,70,0,40153
107,107,1,40154
121,141,0,40157
84,90,0,40158
123,142,0,40161
68,142,1,40162
170,142,0,40163
96,109,0,40164
105,57,0,40165
121,57,1,40166
43,82,1,40166
65,110,0,40167
129,42,1,40168
165,42,1,40169
43,46,0,40169
92,108,0,40171
146,10,0,40174
3,68,1,40174
45,130,1,40176
173,77,1,40177
181,13,0,40178
42,142,0,40179
68,51,1,40180
118,106,1,40180
77,42,0,40181
124,66,0,40182
60,29,1,40183
162,79,1,40184
157,79,0,40185
120,76,0,40185
146,137,0,40186
155,73,1,40188
55,1,1,40189
59,105,1,40190
39,98,1,40191
35,112,0,40193
107,8,0,40194
57,70,0,40195
159,83,0,40196
123,130,0,40198
147,71,1,40199
181,91,1,40202
23,14,0,40202
181,14,0,40203
169,92,1,40204
177,92,1,40205
36,163,1,40205
182,86,0,40206
140,168,0,40207
117,122,0,40208
79,140,1,40210
110,88,1,40210
157,88,1,40211
180,88,1,40211
170,49,0,40212
51,62,0,40212
66,123,0,40213
79,140,1,40214
157,144,1,40215
173,3,0,40216
148,11,0,40218
147,156,0,40219
145,156,1,40220
69,75,0,40221
163,1,0,40223
89,62,0,40224
114,84,1,40225
167,84,0,40227
177,84,1,40227
32,43,1,40228
82,110,1,40229
23,13,0,40230
142,57,1,40231
114,57,1,40231
27,82,0,40232
115,89,0,40232
120,110,0,40233
14,19,0,40237
73,55,1,40238
140,55,0,40239
160,55,0,40239
45,43,0,40240
143,169,0,40242
114,97,1,40242
120,99,1,40243
126,99,1,40244
168,99,1,40245
64,70,1,40245
172,48,0,40246
138,104,1,40247
171,75,1,40248
172,75,1,40249
145,168,0,40249
63,28,0,40251
75,118,1,40253
90,118,1,40254
21,27,1,40254
136,39,1,40255
173,145,1,40256
130,108,1,40256
109,98,0,40257
148,71,1,40258
54,18,0,40259
2,124,1,40259
132,145,1,40260
42,81,1,40261
119,104,0,40262
50,139,0,40264
59,77,1,40265
135,77,0,40266
151,86,1,40267
166,86,0,40269
87,146,1,40270
26,62,1,40270
63,132,0,40271
110,75,0,40274
158,121,1,40275
91,98,0,40276
56,33,0,40276
60,33,1,40277
49,12,0,40278
140,37,1,40281
67,43,1,40281
144,168,0,40282
109,122,0,40283
39,161,1,40285
126,42,1,40286
128,42,1,40287
24,19,1,40289
126,39,0,40289
70,54,1,40289
144,54,0,40291
24,19,1,40293
169,44,1,40294
10,24,0,40295
127,24,0,40296
24,19,1,40299
76,93,0,40300
52,49,0,40300
37,163,1,40303
43,103,0,40304
132,86,1,40307
74,139,1,40307
79,139,1,40308
40,2,0,40309
111,73,0,40311
172,89,0,40313
125,115,0,40315
67,81,0,40316
6,32,0,40317
112,102,0,40318
42,97,0,40319
129,127,0,40320
11,25,1,40321
159,59,1,40322
74,87,1,40323
61,107,1,40323
127,107,1,40324
121,107,1,40324
14,18,0,40329
7,29,0,40330
132,89,0,40331
64,95,1,40332
111,95,1,40333
136,103,0,40333
160,103,1,40334
171,103,1,40334
102,11,0,40335
80,93,0,40338
44,139,0,40338
117,134,0,40339
157,159,0,40340
116,167,1,40341
94,60,0,40342
60,87,0,40343
76,126,0,40346
171,95,1,40347
56,95,1,40348
140,95,1,40348
94,100,1,40349
56,63,1,40349
84,63,0,40350
90,85,1,40350
113,57,1,40351
24,12,0,40352
21,20,1,40354
44,7,1,40357
65,122,1,40357
91,114,1,40358
150,72,1,40360
154,72,1,40360
154,70,0,40361
92,65,0,40361
130,43,1,40362
164,43,1,40363
129,59,0,40364
60,98,0,40364
84,92,1,40365
147,140,1,40366
75,140,1,40367
118,25,0,40368
77,18,1,40368
171,56,1,40369
142,56,1,40370
4,34,0,40371
61,120,1,40371
58,96,1,40372
134,152,0,40373
50,152,1,40373
124,130,0,40374
159,167,1,40375
160,167,1,40376
161,164,1,40376
67,56,0,40377
131,89,0,40378
145,157,1,40380
138,157,1,40381
59,108,1,40381
64,108,1,40382
61,119,1,40382
5,95,1,40382
17,144,1,40385
140,152,0,40385
32,126,0,40386
49,139,0,40387
133,42,1,40388
137,39,1,40389
102,46,1,40390
115,88,0,40390
134,91,0,40391
176,82,1,40392
183,82,1,40393
54,26,1,40395
65,26,1,40395
70,26,1,40395
146,166,0,40397
161,166,1,40398
70,109,0,40399
101,108,0,40399
140,120,0,40400
138,136,1,40401
182,129,1,40403
43,1,0,40405
171,50,0,40405
159,49,1,40406
160,49,1,40407
156,49,1,40408
50,41,1,40408
129,30,1,40409
78,89,1,40411
179,78,1,40412
137,78,1,40412
169,83,0,40413
120,63,0,40413
49,60,0,40414
54,73,0,40415
105,69,1,40416
117,173,1,40421
96,112,0,40421
144,113,0,40422
102,116,1,40422
47,116,1,40424
71,95,1,40424
168,95,0,40424
172,95,1,40425
116,98,1,40426
74,7,1,40429
46,6,1,40430
69,51,1,40431
168,50,0,40431
183,86,0,40432
153,89,1,40433
55,108,0,40434
149,157,0,40435
49,4,1,40439
26,83,0,40440
139,77,1,40441
86,70,1,40442
155,67,1,40443
130,31,1,40444
160,31,1,40444
143,36,1,40445
61,36,1,40445
136,134,1,40446
136,105,1,40446
89,107,0,40447
59,107,1,40448
49,97,1,40448
64,89,0,40449
146,87,1,40450
66,87,1,40451
121,29,0,40451
107,59,0,40452
166,156,1,40453
135,161,1,40454
38,161,1,40455
143,153,1,40456
172,144,1,40457
54,134,0,40458
141,97,1,40458
180,97,0,40460
10,26,1,40460
21,78,0,40461
80,89,0,40461
52,101,0,40465
114,130,0,40466
46,130,1,40467
143,142,1,40468
157,146,0,40468
4,66,1,40469
133,66,0,40470
160,100,1,40472
26,12,0,40473
137,38,1,40475
116,88,0,40475
150,88,1,40476
45,85,1,40476
130,66,0,40477
177,62,1,40478
150,173,1,40479
149,173,1,40480
46,53,0,40481
12,76,1,40482
180,76,1,40483
168,51,0,40484
3,103,1,40484
167,65,1,40485
87,57,1,40486
149,57,1,40487
45,92,0,40488
64,69,1,40488
107,69,0,40489
135,149,1,40489
97,113,0,40490
77,117,1,40491
55,44,1,40492
33,44,1,40493
64,51,0,40493
98,164,1,40494
146,141,1,40494
23,98,1,40497
88,98,1,40497
172,98,1,40497
17,17,0,40498
44,17,1,40498
182,17,0,40499
136,68,1,40500
90,145,1,40501
77,125,0,40502
101,61,0,40503
62,38,1,40505
63,38,1,40506
108,56,0,40507
29,10,0,40509
56,150,1,40510
129,26,1,40510
44,26,1,40512
151,26,1,40512
115,18,1,40513
113,139,1,40513
114,139,1,40514
44,2,0,40514
135,71,1,40515
71,110,0,40516
127,61,0,40516
127,40,0,40517
136,171,0,40519
78,80,1,40520
156,80,0,40521
110,122,0,40521
5,122,1,40522
178,46,1,40522
59,46,1,40523
150,97,0,40523
176,6,0,40524
47,100,0,40525
15,28,1,40526
18,28,1,40527
54,105,0,40528
83,70,0,40528
152,91,0,40530
69,90,1,40531
125,138,1,40532
166,138,0,40533
16,18,0,40533
168,53,1,40534
173,46,0,40537
75,89,0,40538
84,107,0,40539
84,72,0,40540
3,124,1,40541
32,162,1,40544
82,165,1,40545
43,87,1,40548
180,87,1,40549
41,53,0,40549
133,53,0,40550
64,39,1,40551
164,156,0,40552
54,131,1,40553
90,21,1,40556
180,90,1,40557
173,1,0,40558
133,148,0,40559
151,66,1,40560
45,1,0,40561
76,35,1,40562
144,35,1,40564
77,91,0,40565
122,66,0,40566
142,54,0,40569
6,134,1,40572
9,114,1,40573
159,114,1,40575
43,2,0,40576
166,85,0,40577
47,102,0,40578
152,47,1,40579
73,93,0,40580
180,13,0,40583
183,19,0,40584
55,86,0,40586
153,61,0,40587
118,135,0,40588
121,31,0,40589
56,116,0,40590
90,84,1,40591
70,84,1,40592
108,171,0,40593
59,134,0,40593
165,158,1,40594
142,62,1,40595
111,86,1,40596
133,86,1,40597
134,77,0,40597
141,107,1,40598
141,147,1,40599
141,147,0,40600
133,147,1,40600
38,10,1,40601
50,92,0,40602
41,92,1,40603
158,49,1,40603
157,49,1,40604
64,132,0,40604
125,61,0,40605
110,163,0,40606
134,106,0,40607
26,146,0,40609
111,162,0,40610
45,7,1,40611
158,70,1,40612
45,82,1,40615
128,63,1,40616
174,2,0,40617
166,2,1,40618
49,72,0,40618
57,72,1,40619
83,60,0,40619
114,170,1,40621
10,118,1,40623
67,118,1,40623
125,44,1,40623
171,129,1,40624
24,129,0,40624
1,87,1,40626
152,3,1,40627
148,3,1,40627
61,87,0,40628
166,56,1,40628
135,56,1,40629
159,79,0,40630
45,122,0,40630
119,164,1,40632
130,40,1,40633
69,4,1,40634
48,4,1,40635
145,57,1,40635
75,57,1,40636
150,137,0,40636
156,10,1,40638
133,123,1,40640
135,123,1,40641
56,30,1,40641
141,127,1,40642
130,81,0,40643
45,75,1,40643
134,75,1,40645
140,69,1,40645
4,30,0,40647
61,149,1,40650
175,31,0,40651
93,102,1,40652
53,43,1,40653
61,149,1,40654
67,120,1,40654
135,105,1,40656
106,58,0,40657
138,163,1,40660
120,68,0,40660
112,88,1,40661
147,37,1,40662
180,37,1,40663
147,74,0,40664
40,28,1,40664
8,26,0,40665
62,42,0,40667
160,42,1,40668
36,31,0,40669
88,106,0,40669
174,3,0,40670
3,164,0,40671
173,88,0,40672
120,28,0,40673
127,52,0,40675
14,113,1,40676
119,107,1,40677
58,74,0,40677
104,172,0,40679
12,20,0,40680
47,83,1,40682
112,83,1,40683
178,10,0,40683
43,28,0,40684
183,18,0,40685
114,48,0,40688
62,97,0,40689
64,22,1,40689
35,31,0,40691
160,127,0,40691
82,87,1,40692
114,87,0,40693
59,114,1,40694
133,114,0,40695
112,41,1,40696
177,98,0,40699
48,73,0,40701
25,11,0,40703
68,81,0,40704
144,167,0,40704
143,118,1,40706
71,109,0,40707
21,14,0,40708
63,88,0,40710
88,99,1,40710
181,82,1,40711
142,79,1,40714
131,108,1,40715
35,6,0,40717
54,116,0,40717
180,138,1,40718
157,1,0,40719
78,173,0,40722
116,173,1,40723
170,1,0,40723
74,108,0,40724
148,91,0,40725
176,91,1,40726
66,100,0,40726
73,107,0,40727
52,48,0,40729
120,23,1,40730
75,108,0,40731
151,50,0,40732
69,76,0,40733
78,49,0,40740
38,101,1,40741
140,101,0,40742
160,56,0,40744
148,44,1,40744
144,55,0,40746
173,64,0,40749
135,154,1,40750
130,152,1,40751
143,127,0,40752
119,22,1,40752
145,89,1,40755
30,9,0,40757
139,142,0,40758
139,106,0,40760
2,106,1,40761
113,123,0,40762
132,123,1,40762
91,84,1,40763
83,26,1,40763
37,72,1,40764
47,72,0,40765
38,4,0,40765
41,19,0,40765
22,19,1,40766
123,125,1,40767
10,22,0,40767
85,85,1,40769
37,85,1,40770
146,86,1,40770
66,80,0,40770
126,53,0,40773
146,53,0,40773
162,54,0,40774
173,54,1,40774
60,34,1,40775
10,163,0,40775
158,71,1,40777
153,71,1,40778
166,4,0,40779
57,37,0,40779
38,155,1,40780
79,81,1,40781
174,81,1,40782
64,107,1,40782
65,107,1,40783
168,93,1,40783
169,93,1,40784
182,93,1,40784
114,70,0,40785
127,131,0,40785
169,96,0,40786
105,96,1,40787
60,119,1,40788
129,78,1,40788
131,78,0,40789
172,101,0,40791
64,81,0,40792
130,100,1,40794
32,40,1,40796
135,124,1,40797
154,124,1,40798
27,146,0,40799
156,169,1,40800
138,54,0,40801
52,68,0,40801
151,91,0,40805
85,102,1,40805
26,76,1,40806
20,76,1,40806
66,145,1,40807
65,145,1,40807
17,121,1,40808
95,41,1,40808
30,41,1,40809
153,125,1,40809
148,125,1,40810
68,104,1,40810
126,88,0,40814
172,2,0,40816
32,8,0,40817
153,146,1,40818
180,51,1,40819
147,59,0,40820
54,33,0,40821
167,43,1,40823
172,43,1,40824
159,43,1,40825
72,65,0,40827
104,94,0,40828
5,34,0,40829
18,56,0,40829
171,87,0,40830
28,100,0,40831
93,85,1,40832
122,85,0,40833
74,109,0,40834
52,130,1,40835
6,133,1,40836
127,127,0,40836
16,143,1,40837
148,73,0,40838
152,51,0,40839
141,34,1,40840
122,143,0,40842
72,36,1,40843
62,36,1,40844
29,9,0,40845
122,32,0,40846
182,43,0,40847
61,121,1,40849
109,121,0,40849
155,68,0,40851
51,25,1,40852
12,108,1,40853
12,108,1,40854
83,168,0,40856
100,110,0,40857
155,170,1,40858
136,119,0,40859
55,72,1,40860
65,36,1,40864
124,36,0,40865
134,67,0,40865
61,54,1,40866
106,54,1,40867
127,104,0,40867
88,86,1,40869
121,68,0,40870
2,36,0,40871
133,127,0,40873
153,54,0,40873
90,54,1,40875
135,172,0,40875
152,172,1,40876
83,120,0,40877
118,86,0,40878
54,64,0,40879
163,110,0,40881
47,95,1,40883
151,39,1,40883
95,99,1,40884
140,58,0,40885
91,108,0,40885
42,53,0,40887
150,51,0,40888
120,126,1,40889
47,95,1,40891
104,95,0,40891
129,106,0,40892
66,106,1,40893
89,20,1,40894
23,19,1,40895
71,58,0,40896
172,88,0,40896
135,88,1,40897
138,88,1,40898
146,140,1,40899
31,162,1,40899
90,162,1,40900
64,47,1,40901
107,58,0,40901
19,21,1,40902
64,150,1,40903
34,22,0,40904
116,151,1,40904
25,72,0,40906
65,69,1,40908
160,69,0,40909
170,77,1,40910
74,118,1,40911
45,19,0,40912
174,141,1,40913
67,33,0,40913
116,20,1,40914
96,35,1,40915
173,62,1,40916
58,28,1,40917
26,26,1,40917
149,91,0,40919
102,164,1,40920
176,93,0,40921
130,129,1,40922
83,113,0,40923
80,117,0,40924
89,86,1,40925
115,111,1,40926
54,27,1,40927
91,83,1,40928
150,164,0,40928
42,89,1,40929
129,81,0,40930
139,168,0,40933
158,168,1,40933
142,148,0,40934
37,90,1,40936
47,44,0,40937
117,99,1,40937
63,21,1,40940
42,85,1,40941
97,55,1,40942
86,91,0,40942
163,55,0,40944
111,121,0,40946
85,27,1,40947
7,134,1,40948
1,40,0,40948
150,49,0,40949
7,134,1,40950
178,134,1,40951
118,96,1,40951
129,96,1,40952
166,27,1,40953
47,139,0,40954
37,5,0,40955
99,11,0,40957
165,95,0,40959
115,84,1,40960
116,84,1,40961
122,52,0,40962
45,124,0,40962
52,32,1,40963
119,64,0,40964
97,103,0,40965
92,103,1,40967
127,100,1,40968
81,108,1,40968
98,103,0,40969
164,125,0,40972
87,46,1,40975
175,46,0,40978
161,55,0,40981
50,132,1,40981
130,132,0,40982
137,65,0,40983
10,23,0,40984
11,21,0,40986
115,69,0,40988
125,53,0,40989
154,44,0,40991
31,134,0,40992
124,65,0,40993
138,79,1,40995
114,42,1,40995
41,8,1,40998
54,137,0,40999
130,39,0,40999
112,88,0,41002
51,88,1,41003
169,49,0,41005
144,106,0,41005
21,67,0,41008
141,117,1,41009
149,161,0,41010
142,161,1,41011
11,19,0,41012
60,134,0,41013
120,111,0,41013
64,99,0,41015
20,141,1,41017
135,166,0,41018
148,3,1,41018
7,81,1,41019
89,81,0,41020
69,38,0,41021
95,116,1,41023
105,116,0,41024
114,131,0,41024
95,85,1,41025
179,85,1,41026
51,117,0,41028
76,42,0,41029
146,78,1,41030
136,133,1,41031
20,42,1,41034
117,20,1,41034
26,11,0,41034
127,141,1,41037
20,141,1,41037
97,141,1,41038
25,36,1,41038
135,119,0,41039
111,59,1,41039
183,59,0,41040
90,31,1,41041
98,172,0,41042
60,126,1,41043
58,56,1,41044
86,102,1,41045
140,169,0,41045
106,91,0,41046
135,3,0,41047
88,57,1,41048
168,63,0,41049
105,89,0,41051
122,83,1,41051
118,83,1,41052
54,97,0,41053
169,97,0,41053
35,34,1,41055
53,2,1,41055
170,42,1,41058
41,88,1,41058
137,88,1,41059
172,58,0,41059
117,117,1,41060
130,74,1,41061
144,84,0,41063
36,164,1,41064
117,164,1,41065
88,33,1,41065
98,112,0,41066
62,121,1,41066
81,107,1,41067
53,10,1,41068
3,166,0,41069
59,87,0,41070
52,59,0,41070
83,108,0,41071
34,108,1,41072
73,35,1,41073
147,129,0,41073
88,89,1,41074
83,89,0,41075
37,162,1,41076
162,162,1,41076
46,159,1,41077
166,130,1,41079
144,130,1,41080
182,55,1,41080
72,55,1,41081
144,97,1,41081
176,87,0,41082
131,59,0,41084
145,148,0,41085
70,122,0,41086
6,31,0,41087
52,12,0,41090
155,65,0,41090
164,65,1,41092
146,80,0,41092
168,3,0,41094
18,17,0,41096
112,99,1,41097
49,99,0,41098
141,168,0,41098
150,24,1,41099
55,27,1,41100
71,6,1,41101
167,4,0,41101
49,96,1,41102
46,19,0,41103
65,99,0,41104
125,25,1,41105
87,29,1,41106
86,29,1,41106
129,118,0,41108
121,30,0,41109
167,96,0,41110
145,36,1,41111
103,107,0,41113
34,25,0,41114
103,56,0,41115
98,56,1,41116
145,140,1,41116
175,140,1,41117
140,125,1,41118
48,101,0,41119
163,54,0,41121
60,93,1,41122
113,34,1,41123
142,34,1,41124
125,104,0,41125
52,136,0,41126
139,83,0,41128
156,67,1,41130
141,100,0,41132
63,109,1,41133
8,109,1,41134
152,126,1,41135
35,126,1,41135
115,5,0,41136
139,55,0,41137
47,172,0,41140
119,49,1,41141
168,49,0,41142
51,28,0,41143
22,13,0,41143
104,97,1,41148
41,49,0,41148
4,32,0,41149
169,60,0,41150
162,163,1,41152
157,125,0,41153
133,148,0,41154
49,149,0,41155
179,10,0,41156
123,10,1,41157
112,88,0,41158
137,166,0,41159
130,156,0,41160
71,128,0,41162
70,127,0,41164
47,45,0,41164
29,26,1,41165
23,26,1,41166
119,26,0,41166
54,117,0,41168
9,32,0,41169
51,75,0,41170
42,91,1,41172
138,91,1,41172
137,110,1,41172
84,135,1,41173
138,135,1,41174
14,24,1,41174
122,24,1,41175
82,69,0,41175
73,127,0,41175
116,2,0,41176
153,41,1,41179
172,41,1,41180
116,135,0,41181
29,155,0,41183
37,92,1,41185
55,103,0,41185
138,39,1,41186
135,39,1,41187
133,54,0,41187
147,136,0,41190
80,61,1,41191
126,61,0,41192
42,67,0,41193
130,80,0,41194
22,14,0,41195
56,86,0,41196
31,72,1,41197
41,5,1,41199
48,5,1,41199
128,43,1,41200
84,43,1,41200
74,165,1,41200
141,115,0,41201
55,33,0,41202
112,85,1,41203
100,112,0,41204
59,82,0,41206
76,43,0,41206
122,87,0,41207
27,11,0,41209
136,162,1,41211
38,162,1,41212
108,155,1,41212
110,155,1,41213
161,76,0,41213
132,54,0,41214
60,54,1,41215
65,106,1,41215
94,110,0,41217
143,59,0,41218
34,42,1,41219
33,8,0,41220
129,155,0,41221
57,152,1,41222
91,152,1,41223
10,98,1,41223
71,98,1,41224
105,121,1,41224
120,6,1,41225
121,6,1,41226
165,47,1,41226
155,48,1,41227
73,90,0,41227
31,150,0,41228
153,150,1,41230
129,129,1,41230
36,116,1,41232
176,139,1,41232
128,101,1,41234
77,78,1,41235
65,146,1,41236
19,146,1,41237
109,146,1,41237
89,80,0,41238
29,57,1,41244
136,54,0,41245
97,109,0,41248
124,33,0,41249
56,31,1,41250
50,34,0,41251
63,66,1,41252
81,132,1,41253
179,132,1,41253
51,101,0,41254
107,39,1,41254
114,39,1,41255
117,170,1,41257
104,20,1,41258
51,83,1,41260
74,83,0,41261
164,155,0,41261
74,84,0,41262
84,166,1,41263
157,169,1,41264
70,114,1,41265
51,114,1,41266
35,36,0,41267
29,57,1,41267
152,120,1,41268
51,9,1,41270
54,9,1,41271
18,16,0,41271
21,69,0,41272
149,58,1,41272
181,58,0,41273
76,62,0,41275
53,97,0,41277
43,164,1,41279
144,153,1,41280
39,153,1,41281
150,40,1,41281
10,96,1,41282
28,11,0,41282
52,61,0,41283
40,93,1,41285
141,103,1,41285
3,103,1,41286
117,84,1,41287
179,84,1,41287
150,22,1,41287
58,99,0,41288
164,126,0,41288
72,142,1,41290
120,107,1,41291
128,107,1,41292
26,8,0,41292
110,111,1,41295
175,4,0,41296
161,44,1,41298
60,39,0,41299
112,111,0,41300
154,53,0,41301
147,57,1,41302
163,57,1,41303
56,70,0,41304
29,56,1,41305
